JMK1531,38.0,22.0,19.0,26.0,36.0,2.0,5.0,20.0,40.0,
AGB0901,22.0,44.0,15.0,26.0,30.0,2.0,2.0,9.0,14.0,
HSG1585,26.0,12.0,43.0,18.0,35.0,1.0,3.0,13.0,30.0,
SFS1109,35.0,39.0,36.0,49.0,34.0,1.0,5.0,20.0,39.0,
TLW1050,15.0,22.0,17.0,41.0,30.0,1.0,3.0,13.0,28.0,
LTS1378,15.0,11.0,28.0,22.0,23.0,1.0,3.0,13.0,29.0,
HDW0743,37.0,35.0,35.0,21.0,24.0,2.0,2.0,9.0,13.0,
ZWS0755,45.0,47.0,42.0,39.0,28.0,2.0,2.0,10.0,17.0,
DWR1387,45.0,23.0,42.0,35.0,33.0,1.0,5.0,19.0,35.0,
GDC0055,21.0,36.0,43.0,17.0,16.0,1.0,2.0,10.0,0.0,
ILG0879,48.0,21.0,16.0,22.0,21.0,2.0,5.0,20.0,38.0,
MAC1175,35.0,18.0,21.0,39.0,36.0,2.0,2.0,9.0,15.0,
MCW0505,33.0,42.0,26.0,42.0,27.0,1.0,2.0,9.0,12.0,
OAJ0244,46.0,47.0,19.0,27.0,29.0,2.0,1.0,1.0,0.0,
BCB1715,40.0,31.0,40.0,19.0,30.0,2.0,5.0,19.0,36.0,
GTC0614,33.0,38.0,16.0,20.0,26.0,1.0,3.0,13.0,26.0,
BTG1551,36.0,46.0,25.0,19.0,23.0,2.0,2.0,8.0,7.0,
JHP1654,36.0,44.0,30.0,36.0,32.0,1.0,5.0,20.0,41.0,
UTM0493,47.0,26.0,40.0,34.0,33.0,1.0,2.0,9.0,11.0,
HTR0239,37.0,42.0,33.0,20.0,28.0,2.0,1.0,3.0,0.0,
OCW1127,42.0,42.0,38.0,22.0,34.0,2.0,1.0,6.0,3.0,
WBK1077,23.0,11.0,40.0,41.0,25.0,1.0,5.0,19.0,34.0,
KGL0178,37.0,16.0,40.0,16.0,33.0,1.0,4.0,17.0,0.0,
EBG1553,24.0,13.0,45.0,30.0,33.0,2.0,5.0,19.0,36.0,
TCC0771,16.0,40.0,18.0,34.0,21.0,2.0,2.0,10.0,19.0,
KPM1002,35.0,44.0,50.0,46.0,27.0,1.0,2.0,10.0,23.0,
PAG0429,45.0,15.0,42.0,22.0,28.0,2.0,5.0,20.0,38.0,
RKC0355,40.0,23.0,37.0,33.0,23.0,2.0,3.0,0.0,0.0,
TBM1476,34.0,33.0,28.0,14.0,30.0,2.0,3.0,13.0,44.0,
KMC1934,43.0,44.0,34.0,42.0,34.0,2.0,5.0,19.0,37.0,
JDS0177,33.0,40.0,31.0,23.0,21.0,1.0,4.0,16.0,0.0,
LIJ1581,43.0,35.0,21.0,19.0,30.0,1.0,3.0,13.0,30.0,
TCA1183,22.0,15.0,18.0,11.0,22.0,2.0,2.0,9.0,15.0,
SJP1023,10.0,40.0,25.0,17.0,29.0,1.0,2.0,10.0,24.0,
KEO0202,34.0,40.0,39.0,36.0,24.0,1.0,5.0,20.0,38.0,
OHS0036,25.0,19.0,36.0,13.0,27.0,1.0,1.0,6.0,1.0,
RKF0080,36.0,41.0,18.0,25.0,36.0,1.0,2.0,9.0,10.0,
UMH1547,10.0,39.0,17.0,33.0,30.0,1.0,2.0,8.0,7.0,
BCL1423,41.0,37.0,16.0,15.0,33.0,1.0,5.0,20.0,40.0,
DCD0715,38.0,46.0,10.0,50.0,37.0,2.0,2.0,9.0,11.0,
KBG1201,18.0,36.0,18.0,39.0,31.0,2.0,2.0,10.0,23.0,
GAF1862,15.0,36.0,21.0,42.0,40.0,1.0,5.0,20.0,42.0,
CRR1966,41.0,45.0,39.0,11.0,31.0,2.0,5.0,20.0,42.0,
CTM1817,13.0,16.0,15.0,24.0,41.0,1.0,3.0,13.0,31.0,
DNT1801,46.0,36.0,43.0,20.0,29.0,1.0,3.0,13.0,31.0,
DTC0840,39.0,23.0,37.0,24.0,37.0,2.0,3.0,13.0,43.0,
VCM0992,12.0,30.0,30.0,45.0,25.0,1.0,2.0,10.0,23.0,
KJW1664,15.0,45.0,22.0,43.0,26.0,2.0,2.0,8.0,7.0,
BOS1170,40.0,46.0,41.0,38.0,29.0,2.0,2.0,9.0,15.0,
CAB1886,17.0,19.0,36.0,44.0,28.0,2.0,2.0,8.0,8.0,
DHP0732,34.0,36.0,17.0,38.0,27.0,2.0,2.0,9.0,12.0,
JDG0255,41.0,28.0,42.0,19.0,30.0,2.0,1.0,5.0,0.0,
RFC1991,45.0,13.0,33.0,34.0,30.0,1.0,2.0,8.0,9.0,
DZH1867,14.0,17.0,47.0,24.0,36.0,1.0,5.0,20.0,42.0,
MTP1582,16.0,39.0,17.0,27.0,29.0,1.0,3.0,13.0,30.0,
PKS1187,18.0,22.0,41.0,14.0,29.0,2.0,2.0,9.0,16.0,
LRW1357,21.0,30.0,24.0,16.0,37.0,1.0,3.0,13.0,29.0,
CLG0516,22.0,33.0,18.0,25.0,37.0,1.0,2.0,9.0,13.0,
HMW0602,39.0,44.0,37.0,33.0,31.0,1.0,3.0,13.0,25.0,
QGC0435,42.0,36.0,15.0,44.0,31.0,2.0,5.0,20.0,38.0,
JDR0004,22.0,39.0,39.0,35.0,31.0,2.0,0.0,0.0,0.0,
RMB1821,22.0,19.0,48.0,14.0,32.0,1.0,5.0,19.0,37.0,
XBK0246,43.0,36.0,28.0,18.0,26.0,2.0,1.0,1.0,0.0,
HMM1058,23.0,18.0,18.0,13.0,22.0,1.0,3.0,13.0,28.0,
LNS0317,41.0,24.0,41.0,23.0,26.0,2.0,2.0,9.0,13.0,
KDL1901,30.0,33.0,36.0,33.0,32.0,2.0,3.0,13.0,29.0,
LKL1895,15.0,44.0,36.0,24.0,28.0,2.0,3.0,13.0,29.0,
BGR0917,43.0,37.0,17.0,28.0,28.0,1.0,1.0,6.0,3.0,
MSS0799,41.0,46.0,19.0,30.0,26.0,2.0,2.0,10.0,22.0,
PHY0730,11.0,38.0,46.0,29.0,30.0,2.0,2.0,9.0,12.0,
MME1034,36.0,26.0,42.0,22.0,39.0,1.0,3.0,13.0,28.0,
NRR1835,37.0,41.0,17.0,44.0,29.0,1.0,5.0,19.0,37.0,
PCB0567,34.0,40.0,42.0,28.0,32.0,1.0,2.0,10.0,21.0,
AKP0503,20.0,19.0,16.0,16.0,26.0,1.0,2.0,9.0,11.0,
MHP1377,50.0,12.0,42.0,34.0,27.0,1.0,3.0,13.0,29.0,
OCD1985,38.0,36.0,28.0,44.0,22.0,2.0,2.0,8.0,9.0,
IYH1611,19.0,24.0,45.0,23.0,33.0,1.0,5.0,19.0,36.0,
DSH1074,37.0,39.0,21.0,49.0,29.0,1.0,5.0,19.0,34.0,
LHD1233,36.0,45.0,18.0,34.0,25.0,2.0,2.0,10.0,24.0,
CAG1416,36.0,39.0,20.0,46.0,26.0,1.0,5.0,20.0,40.0,
HRR0079,36.0,40.0,36.0,39.0,26.0,1.0,2.0,9.0,10.0,
VCF1602,33.0,22.0,28.0,42.0,39.0,1.0,5.0,19.0,36.0,
ZOC0154,37.0,35.0,38.0,17.0,23.0,1.0,3.0,13.0,26.0,
ACM1770,36.0,39.0,18.0,16.0,26.0,2.0,3.0,13.0,29.0,
PRL0965,42.0,36.0,16.0,38.0,30.0,1.0,2.0,9.0,15.0,
RAS0197,41.0,20.0,35.0,19.0,34.0,1.0,5.0,19.0,33.0,
NKN1405,34.0,41.0,14.0,25.0,33.0,1.0,5.0,19.0,35.0,
KCL0099,22.0,37.0,24.0,38.0,29.0,1.0,2.0,10.0,21.0,
DMP0344,30.0,41.0,28.0,20.0,23.0,2.0,2.0,10.0,20.0,
JGB1393,45.0,47.0,17.0,21.0,29.0,1.0,5.0,19.0,35.0,
MKR1094,15.0,20.0,40.0,17.0,28.0,1.0,5.0,20.0,39.0,
ACB1087,37.0,50.0,18.0,44.0,31.0,1.0,5.0,19.0,34.0,
CBH1635,39.0,30.0,14.0,45.0,32.0,1.0,5.0,20.0,41.0,
ARG1264,45.0,47.0,22.0,40.0,35.0,2.0,3.0,13.0,26.0,
FAD1863,40.0,45.0,25.0,16.0,35.0,1.0,5.0,20.0,42.0,
LHA0303,39.0,33.0,19.0,18.0,24.0,2.0,2.0,9.0,10.0,
JJH0862,44.0,17.0,21.0,35.0,22.0,2.0,5.0,19.0,33.0,
CCP1460,48.0,40.0,38.0,20.0,26.0,2.0,3.0,13.0,44.0,
NCU1166,35.0,45.0,25.0,25.0,22.0,2.0,2.0,9.0,14.0,
AWW1749,36.0,20.0,23.0,16.0,28.0,2.0,5.0,20.0,41.0,
CRD0272,47.0,20.0,42.0,25.0,38.0,2.0,1.0,6.0,2.0,
HMI1448,38.0,32.0,21.0,19.0,25.0,2.0,2.0,8.0,6.0,
SCC0379,21.0,20.0,19.0,33.0,25.0,2.0,3.0,13.0,43.0,
NIM1282,26.0,43.0,11.0,38.0,29.0,2.0,5.0,19.0,34.0,
KBR0575,41.0,47.0,20.0,26.0,44.0,1.0,2.0,10.0,21.0,
MEB1743,33.0,39.0,18.0,33.0,30.0,2.0,5.0,20.0,41.0,
GUT1619,44.0,10.0,41.0,44.0,30.0,1.0,5.0,19.0,36.0,
MUP1819,23.0,43.0,17.0,43.0,29.0,1.0,5.0,19.0,37.0,
WOG0797,39.0,34.0,39.0,45.0,24.0,2.0,2.0,10.0,21.0,
DCC1119,47.0,39.0,26.0,36.0,22.0,2.0,1.0,6.0,3.0,
UGB0031,41.0,31.0,10.0,16.0,37.0,1.0,1.0,5.0,0.0,
DHP1989,32.0,36.0,21.0,21.0,23.0,1.0,2.0,8.0,9.0,
SFG1360,38.0,47.0,34.0,35.0,35.0,1.0,3.0,13.0,29.0,
IKB0691,46.0,17.0,28.0,44.0,28.0,2.0,2.0,8.0,4.0,
CBC1607,16.0,20.0,16.0,22.0,29.0,1.0,5.0,19.0,36.0,
KWM0365,41.0,19.0,41.0,27.0,28.0,2.0,3.0,12.0,0.0,
DHR1157,48.0,44.0,39.0,50.0,38.0,2.0,2.0,9.0,14.0,
GKG1693,26.0,20.0,41.0,21.0,31.0,2.0,3.0,13.0,28.0,
HVM1288,17.0,38.0,24.0,39.0,34.0,2.0,5.0,19.0,34.0,
AKS0586,45.0,43.0,47.0,44.0,38.0,1.0,2.0,10.0,22.0,
YHO0982,17.0,42.0,16.0,39.0,33.0,1.0,2.0,9.0,16.0,
DEO1964,37.0,42.0,12.0,23.0,28.0,2.0,5.0,20.0,42.0,
CTT0639,23.0,35.0,24.0,44.0,27.0,1.0,5.0,19.0,33.0,
CBK0185,50.0,38.0,19.0,25.0,15.0,1.0,5.0,18.0,0.0,
KMH0529,38.0,19.0,16.0,18.0,28.0,1.0,2.0,10.0,17.0,
DLH0679,37.0,41.0,41.0,20.0,30.0,2.0,1.0,6.0,1.0,
CAP0471,32.0,18.0,42.0,32.0,37.0,1.0,1.0,6.0,2.0,
ANM0830,41.0,37.0,39.0,14.0,23.0,2.0,3.0,13.0,43.0,
ZOF1559,36.0,47.0,20.0,41.0,33.0,1.0,2.0,8.0,7.0,
JIP1220,23.0,18.0,26.0,45.0,26.0,2.0,2.0,10.0,24.0,
KJN0240,40.0,23.0,45.0,19.0,23.0,2.0,1.0,4.0,0.0,
UBG1493,33.0,38.0,29.0,46.0,29.0,2.0,5.0,19.0,35.0,
NAB1673,48.0,18.0,13.0,42.0,32.0,2.0,2.0,8.0,7.0,
CNM1208,41.0,43.0,20.0,22.0,27.0,2.0,2.0,10.0,23.0,
ACH1831,18.0,44.0,19.0,37.0,30.0,1.0,5.0,19.0,37.0,
CKP0630,36.0,26.0,43.0,50.0,36.0,1.0,3.0,13.0,26.0,
RCH1216,17.0,33.0,26.0,37.0,32.0,2.0,2.0,10.0,23.0,
AAW0952,47.0,15.0,44.0,39.0,34.0,1.0,2.0,9.0,14.0,
MDB0351,50.0,42.0,39.0,20.0,38.0,2.0,2.0,10.0,22.0,
EHM0340,47.0,40.0,20.0,42.0,29.0,2.0,2.0,10.0,20.0,
DPC1618,39.0,36.0,16.0,18.0,21.0,1.0,5.0,19.0,36.0,
ACD1174,28.0,20.0,38.0,26.0,33.0,2.0,2.0,9.0,15.0,
MGM0539,11.0,13.0,19.0,25.0,37.0,1.0,2.0,10.0,17.0,
ITA0159,31.0,27.0,24.0,23.0,33.0,1.0,3.0,13.0,26.0,
WAS1823,46.0,45.0,13.0,17.0,31.0,1.0,5.0,19.0,37.0,
HST0084,49.0,18.0,14.0,23.0,29.0,1.0,2.0,9.0,11.0,
AOP1202,40.0,35.0,13.0,43.0,27.0,2.0,2.0,10.0,23.0,
RWP1153,40.0,21.0,40.0,13.0,36.0,2.0,2.0,8.0,5.0,
MMR1458,25.0,18.0,39.0,12.0,23.0,2.0,3.0,13.0,44.0,
TCL0855,34.0,40.0,20.0,30.0,30.0,2.0,5.0,19.0,33.0,
ONB1833,39.0,24.0,12.0,40.0,27.0,1.0,5.0,19.0,37.0,
IRP1440,41.0,40.0,39.0,41.0,25.0,1.0,5.0,20.0,40.0,
CBW1826,34.0,24.0,41.0,10.0,28.0,1.0,5.0,19.0,37.0,
ACC0950,40.0,21.0,16.0,24.0,31.0,1.0,2.0,9.0,14.0,
ZAD1345,20.0,20.0,16.0,48.0,28.0,1.0,2.0,8.0,6.0,
AWW0718,30.0,31.0,45.0,33.0,28.0,2.0,2.0,9.0,11.0,
WCO0020,35.0,17.0,41.0,16.0,29.0,1.0,1.0,1.0,0.0,
JKM1790,43.0,34.0,38.0,36.0,34.0,1.0,3.0,13.0,31.0,
ILM1441,37.0,31.0,17.0,24.0,32.0,1.0,5.0,20.0,40.0,
JIT0356,31.0,47.0,38.0,45.0,28.0,2.0,3.0,11.0,0.0,
MMB1967,20.0,15.0,38.0,14.0,27.0,2.0,5.0,20.0,42.0,
PBC0077,19.0,22.0,15.0,20.0,35.0,1.0,2.0,9.0,10.0,
FAR0102,13.0,38.0,37.0,19.0,40.0,1.0,2.0,10.0,17.0,
WCB0806,39.0,41.0,39.0,44.0,26.0,2.0,2.0,10.0,22.0,
CNH1896,20.0,39.0,12.0,12.0,23.0,2.0,3.0,13.0,29.0,
INC0091,37.0,39.0,15.0,50.0,32.0,1.0,2.0,9.0,13.0,
CKL0652,19.0,45.0,18.0,16.0,24.0,1.0,5.0,20.0,38.0,
NCM1243,37.0,34.0,21.0,33.0,29.0,2.0,3.0,13.0,26.0,
SPH1244,35.0,31.0,24.0,39.0,23.0,2.0,3.0,13.0,26.0,
EAH1973,19.0,16.0,15.0,14.0,28.0,2.0,5.0,20.0,42.0,
FKH0864,42.0,40.0,23.0,36.0,22.0,2.0,5.0,19.0,33.0,
EUN1870,22.0,25.0,28.0,20.0,31.0,1.0,5.0,20.0,42.0,
MMC1008,14.0,37.0,37.0,14.0,33.0,1.0,2.0,10.0,23.0,
JAT1218,15.0,38.0,16.0,40.0,33.0,2.0,2.0,10.0,23.0,
MDS0680,47.0,27.0,25.0,36.0,36.0,2.0,1.0,6.0,1.0,
QNB1329,23.0,18.0,14.0,40.0,34.0,1.0,2.0,8.0,6.0,
JLC0742,41.0,16.0,36.0,26.0,28.0,2.0,2.0,9.0,13.0,
EGM1222,25.0,18.0,43.0,36.0,34.0,2.0,2.0,10.0,24.0,
NTV1777,45.0,37.0,44.0,25.0,34.0,1.0,2.0,8.0,8.0,
JBR1651,19.0,19.0,46.0,20.0,27.0,1.0,5.0,20.0,41.0,
TAJ0023,34.0,15.0,18.0,15.0,37.0,1.0,1.0,1.0,0.0,
IDB0843,36.0,21.0,14.0,37.0,37.0,2.0,3.0,13.0,43.0,
YIN0342,19.0,23.0,22.0,19.0,32.0,2.0,2.0,10.0,20.0,
WZB0733,17.0,27.0,34.0,43.0,34.0,2.0,2.0,9.0,13.0,
WMS1274,44.0,19.0,17.0,15.0,32.0,2.0,5.0,19.0,34.0,
CEG1467,22.0,16.0,24.0,45.0,29.0,2.0,3.0,13.0,44.0,
SLF1195,43.0,24.0,43.0,17.0,30.0,2.0,2.0,9.0,16.0,
BDM1204,43.0,44.0,35.0,13.0,21.0,2.0,2.0,10.0,23.0,
RMT0496,34.0,21.0,19.0,39.0,24.0,1.0,2.0,9.0,11.0,
ZEH0685,25.0,37.0,44.0,10.0,42.0,2.0,1.0,6.0,2.0,
CLC1425,15.0,36.0,38.0,38.0,32.0,1.0,5.0,20.0,40.0,
MON0700,39.0,15.0,43.0,24.0,30.0,2.0,2.0,8.0,4.0,
FAH0134,16.0,38.0,20.0,27.0,27.0,1.0,3.0,13.0,0.0,
HUM0973,48.0,39.0,44.0,36.0,32.0,1.0,2.0,9.0,15.0,
AST0328,20.0,20.0,46.0,11.0,34.0,2.0,2.0,10.0,17.0,
LAD0226,10.0,49.0,46.0,39.0,30.0,1.0,6.0,23.0,0.0,
AAC1489,24.0,13.0,42.0,24.0,38.0,2.0,5.0,19.0,35.0,
AAR1793,23.0,11.0,12.0,43.0,34.0,1.0,3.0,13.0,31.0,
PJB0886,38.0,16.0,34.0,38.0,22.0,2.0,5.0,20.0,38.0,
EKR0073,21.0,31.0,43.0,19.0,34.0,1.0,2.0,9.0,0.0,
SCH0670,18.0,35.0,11.0,22.0,32.0,1.0,5.0,20.0,38.0,
DMJ0222,20.0,37.0,18.0,38.0,33.0,1.0,6.0,22.0,0.0,
TBF1107,31.0,42.0,21.0,18.0,33.0,1.0,5.0,20.0,39.0,
CLL0306,21.0,38.0,25.0,35.0,28.0,2.0,2.0,9.0,11.0,
HPC1941,37.0,45.0,22.0,42.0,35.0,2.0,5.0,19.0,37.0,
GAT1343,22.0,24.0,19.0,14.0,29.0,1.0,2.0,8.0,6.0,
FCG0693,28.0,40.0,47.0,37.0,29.0,2.0,2.0,8.0,4.0,
EJW1544,25.0,10.0,41.0,47.0,37.0,2.0,5.0,20.0,40.0,
HND1098,37.0,35.0,23.0,34.0,29.0,1.0,5.0,20.0,39.0,
BNT1804,39.0,36.0,15.0,22.0,34.0,1.0,3.0,13.0,31.0,
NZL1395,32.0,45.0,13.0,38.0,26.0,1.0,5.0,19.0,35.0,
AIH0814,33.0,26.0,45.0,17.0,27.0,1.0,3.0,13.0,27.0,
KRC1348,46.0,21.0,45.0,16.0,32.0,1.0,2.0,8.0,6.0,
AAL1327,22.0,18.0,47.0,13.0,23.0,2.0,5.0,20.0,39.0,
MGS1944,45.0,11.0,40.0,19.0,27.0,2.0,5.0,19.0,37.0,
AFN0176,23.0,35.0,21.0,34.0,20.0,1.0,4.0,16.0,0.0,
CIM1232,20.0,17.0,34.0,16.0,29.0,2.0,2.0,10.0,24.0,
OTE0760,40.0,37.0,23.0,22.0,37.0,2.0,2.0,10.0,18.0,
ACH1840,20.0,24.0,15.0,45.0,37.0,1.0,5.0,19.0,37.0,
KGD0416,37.0,40.0,18.0,28.0,37.0,2.0,5.0,19.0,33.0,
CJL0143,23.0,42.0,27.0,19.0,28.0,1.0,3.0,12.0,0.0,
CNM0787,18.0,22.0,30.0,10.0,31.0,2.0,2.0,10.0,21.0,
CEM1385,36.0,39.0,19.0,21.0,28.0,1.0,5.0,19.0,35.0,
FAM0495,45.0,37.0,44.0,40.0,39.0,1.0,2.0,9.0,11.0,
LIB1125,26.0,37.0,16.0,37.0,37.0,2.0,1.0,6.0,3.0,
TRB1702,35.0,47.0,11.0,19.0,30.0,2.0,3.0,13.0,28.0,
WOM1587,20.0,36.0,22.0,37.0,35.0,1.0,3.0,13.0,30.0,
ERR0525,22.0,13.0,21.0,40.0,23.0,1.0,2.0,9.0,13.0,
DEB1767,36.0,27.0,39.0,50.0,36.0,1.0,5.0,19.0,37.0,
ACB0220,50.0,17.0,37.0,37.0,21.0,1.0,6.0,21.0,0.0,
LKB0734,35.0,40.0,18.0,38.0,32.0,2.0,2.0,9.0,13.0,
NBH0488,16.0,39.0,40.0,44.0,32.0,1.0,2.0,9.0,10.0,
JPK0945,37.0,38.0,38.0,14.0,30.0,1.0,2.0,9.0,14.0,
JRC0238,28.0,44.0,15.0,20.0,29.0,2.0,1.0,2.0,0.0,
TPO1049,40.0,25.0,15.0,33.0,30.0,1.0,3.0,13.0,28.0,
STW0237,21.0,15.0,23.0,14.0,27.0,2.0,1.0,1.0,0.0,
STH0353,16.0,17.0,17.0,21.0,24.0,2.0,2.0,10.0,22.0,
ORR0813,13.0,39.0,42.0,41.0,28.0,2.0,2.0,10.0,22.0,
BWM0175,39.0,45.0,21.0,24.0,25.0,1.0,4.0,16.0,0.0,
PGY1112,20.0,20.0,28.0,26.0,29.0,1.0,5.0,20.0,39.0,
HNJ1407,22.0,40.0,42.0,10.0,30.0,1.0,5.0,19.0,35.0,
TKP1186,46.0,38.0,37.0,26.0,30.0,2.0,2.0,9.0,16.0,
CDD1124,40.0,44.0,25.0,20.0,31.0,2.0,1.0,6.0,3.0,
LFB0452,38.0,43.0,17.0,21.0,21.0,2.0,6.0,23.0,0.0,
WSW1091,39.0,46.0,43.0,38.0,35.0,1.0,5.0,20.0,39.0,
RZB0358,20.0,21.0,35.0,22.0,26.0,2.0,3.0,13.0,0.0,
FIM0605,35.0,38.0,42.0,23.0,31.0,1.0,3.0,13.0,25.0,
ACW0078,43.0,19.0,39.0,39.0,18.0,1.0,2.0,9.0,10.0,
BKL0545,45.0,30.0,38.0,17.0,32.0,1.0,2.0,10.0,18.0,
CEG1535,34.0,41.0,39.0,15.0,32.0,2.0,5.0,20.0,40.0,
VAH1292,14.0,23.0,40.0,25.0,31.0,2.0,5.0,19.0,34.0,
CWR0696,39.0,39.0,40.0,34.0,26.0,2.0,2.0,8.0,4.0,
AFW1639,38.0,16.0,39.0,20.0,31.0,1.0,5.0,20.0,41.0,
RGA1622,43.0,33.0,37.0,35.0,30.0,1.0,5.0,19.0,36.0,
MCS1414,45.0,37.0,41.0,39.0,35.0,1.0,5.0,20.0,40.0,
CHL0953,46.0,33.0,40.0,21.0,21.0,1.0,2.0,9.0,14.0,
WPL0086,37.0,30.0,30.0,33.0,30.0,1.0,2.0,9.0,12.0,
IRP1353,14.0,18.0,39.0,43.0,39.0,1.0,3.0,13.0,29.0,
CAF0109,36.0,42.0,34.0,27.0,35.0,1.0,2.0,10.0,18.0,
MIB1265,35.0,20.0,21.0,21.0,33.0,2.0,3.0,13.0,26.0,
GNG1026,39.0,26.0,34.0,33.0,24.0,1.0,2.0,10.0,24.0,
CAB1160,46.0,25.0,48.0,50.0,32.0,2.0,2.0,9.0,14.0,
JEC1427,45.0,37.0,41.0,39.0,31.0,1.0,5.0,20.0,40.0,
MCT0695,23.0,15.0,10.0,40.0,24.0,2.0,2.0,8.0,4.0,
ALB1144,49.0,37.0,20.0,46.0,35.0,2.0,2.0,8.0,5.0,
WCR1830,34.0,36.0,48.0,40.0,20.0,1.0,5.0,19.0,37.0,
TDF0785,33.0,23.0,43.0,27.0,22.0,2.0,2.0,10.0,21.0,
MCV1046,46.0,39.0,27.0,35.0,29.0,1.0,3.0,13.0,28.0,
RYG0413,20.0,13.0,39.0,21.0,28.0,2.0,5.0,19.0,33.0,
ROA0482,38.0,21.0,32.0,33.0,27.0,1.0,2.0,8.0,4.0,
JTB0163,39.0,37.0,34.0,23.0,28.0,1.0,3.0,13.0,26.0,
GRK0623,36.0,39.0,41.0,41.0,31.0,1.0,3.0,13.0,26.0,
JTF0313,20.0,47.0,23.0,33.0,22.0,2.0,2.0,9.0,12.0,
NIV1608,36.0,33.0,11.0,21.0,28.0,1.0,5.0,19.0,36.0,
DQM0809,23.0,16.0,21.0,33.0,29.0,2.0,2.0,10.0,22.0,
REL1335,36.0,34.0,24.0,24.0,34.0,2.0,5.0,19.0,35.0,
JRB0759,44.0,43.0,23.0,33.0,27.0,2.0,2.0,10.0,18.0,
ZAC0499,30.0,24.0,24.0,20.0,31.0,1.0,2.0,9.0,11.0,
CKR1700,45.0,30.0,33.0,40.0,26.0,2.0,3.0,13.0,28.0,
PAM0867,50.0,14.0,41.0,28.0,34.0,2.0,5.0,19.0,33.0,
XAW0912,41.0,43.0,31.0,30.0,23.0,1.0,1.0,6.0,3.0,
BBH1945,21.0,45.0,21.0,17.0,30.0,2.0,5.0,19.0,37.0,
JEH0587,32.0,20.0,22.0,14.0,20.0,1.0,2.0,10.0,22.0,
NRH0510,39.0,19.0,34.0,35.0,30.0,1.0,2.0,9.0,12.0,
KVC1487,39.0,34.0,27.0,13.0,34.0,2.0,5.0,19.0,35.0,
HDC0844,47.0,34.0,22.0,25.0,23.0,2.0,3.0,13.0,43.0,
JRW1374,18.0,21.0,19.0,24.0,17.0,1.0,3.0,13.0,29.0,
WLP0123,49.0,45.0,17.0,17.0,31.0,1.0,2.0,10.0,21.0,
IEP0746,49.0,37.0,18.0,35.0,20.0,2.0,2.0,10.0,17.0,
