CERT5.2 Leave Company Relationships Counts for all Users
TRB1702,No,2,15,2,100,119
WOM1587,No,3,23,1,91,120
ERR0525,No,0,12,24,82,120
DEB1767,No,5,20,21,72,120
ACB0220,2011-05,0,0,0,117,120
LKB0734,No,3,17,28,71,119
NBH0488,No,3,9,24,82,120
JPK0945,No,1,11,24,82,120
JRC0238,No,0,0,20,99,119
TPO1049,2010-12,2,14,0,64,82
STW0237,No,1,0,19,99,119
STH0353,2010-10,1,4,17,40,61
ORR0813,No,3,12,33,71,119
BWM0175,No,0,0,1,117,120
PGY1112,No,6,15,25,72,120
HNJ1407,No,5,20,21,72,120
TKP1186,No,6,14,28,71,119
CDD1124,No,6,10,4,99,119
LFB0452,No,0,0,0,119,119
WSW1091,2010-02,0,0,1,5,6
RZB0358,No,0,17,2,100,119
FIM0605,2011-04,1,23,1,84,112
ACW0078,No,3,9,24,82,120
BKL0545,No,3,11,22,82,120
CEG1535,No,0,11,21,87,119
VAH1292,2011-05,2,17,12,87,119
CWR0696,No,0,12,36,71,119
AFW1639,No,4,17,25,72,120
RGA1622,No,8,17,21,72,120
MCS1414,No,3,18,25,72,120
CHL0953,No,1,11,24,82,120
WPL0086,No,1,11,24,82,120
IRP1353,No,4,22,1,91,120
CAF0109,No,3,11,22,82,120
MIB1265,2010-03,0,2,0,10,12
GNG1026,No,2,12,22,82,120
CAB1160,No,3,17,28,71,119
JEC1427,No,3,18,25,72,120
MCT0695,No,0,12,36,71,119
ALB1144,No,3,9,36,71,119
WCR1830,No,5,20,21,72,120
TDF0785,No,1,14,33,71,119
MCV1046,No,4,22,1,91,120
RYG0413,No,5,15,12,87,119
ROA0482,No,2,6,28,82,120
JTB0163,No,4,22,1,91,120
GRK0623,No,4,22,1,91,120
JTF0313,No,2,18,28,71,119
NIV1608,2011-03,7,16,18,61,103
DQM0809,No,3,12,33,71,119
REL1335,No,3,17,12,87,119
JRB0759,2011-04,1,13,32,64,111
ZAC0499,No,2,10,24,82,120
CKR1700,No,2,15,2,100,119
PAM0867,No,5,15,12,87,119
XAW0912,No,1,5,0,112,120
BBH1945,No,5,15,12,87,119
JEH0587,No,1,13,22,82,120
NRH0510,No,1,11,24,82,120
KVC1487,No,3,17,12,87,119
HDC0844,No,5,12,2,100,119
JRW1374,No,4,22,1,91,120
WLP0123,No,0,14,22,82,120
IEP0746,No,1,14,33,71,119
KNM0100,No,1,13,22,82,120
CBM1272,No,3,17,12,87,119
ARD0790,No,1,14,33,71,119
DDW0757,No,1,14,33,71,119
MMR0390,No,1,0,18,100,119
HJS0909,No,1,5,0,112,120
MLW1038,No,4,22,1,91,120
WLN0852,No,5,15,12,87,119
CLS1331,No,5,20,21,72,120
LCB1869,2011-03,1,16,24,61,103
TBP0548,No,3,11,22,82,120
HRE1950,No,5,15,12,87,119
KEW0198,2010-07,0,8,6,20,37
BYS0199,No,3,22,21,72,120
WIR1720,No,4,16,12,87,119
CPD0474,No,2,6,28,82,120
DEC1939,No,5,15,12,87,119
GMB0400,No,0,0,0,119,119
OLM1747,No,1,10,21,87,119
XJP1627,No,8,17,21,72,120
NMV0716,No,2,18,28,71,119
VDB0481,No,2,6,28,82,120
DOL0765,No,2,13,33,71,119
ALC0604,No,2,24,1,91,120
FDS1690,No,2,15,2,100,119
JMV1450,No,0,12,36,71,119
IHC0561,2010-09,0,7,8,39,56
PAP1570,No,3,23,1,91,120
HGG0535,No,1,13,22,82,120
VMD0850,No,5,15,12,87,119
BTD1059,No,4,21,21,72,120
VCB1325,No,4,7,21,87,119
BDM0442,No,0,0,0,119,119
OFA1415,No,3,18,25,72,120
LSC1951,No,5,15,12,87,119
HBR1528,No,0,11,21,87,119
SDT0600,No,2,24,1,91,120
KBB1294,No,3,17,12,87,119
JDB1163,2011-01,2,13,20,53,87
JWS0047,No,5,1,0,112,120
GAF0250,No,0,0,20,99,119
AEM0113,No,3,11,22,82,120
NCB0657,No,5,16,25,72,120
MUW0570,No,0,14,22,82,120
KJH0804,No,3,12,33,71,119
DJH0895,No,2,12,22,82,120
AJH0191,No,3,22,21,72,120
ILF0913,No,1,5,0,112,120
HAE0105,No,1,13,22,82,120
AEO1116,No,6,15,25,72,120
JOR1039,No,4,22,1,91,120
OJC0930,2010-09,0,2,13,39,56
RUM0165,No,1,0,26,91,120
EAL1813,2010-06,1,5,0,22,31
RQB0884,No,3,8,21,87,119
HRC0977,No,2,10,24,82,120
FDS0523,No,0,12,24,82,120
LTP0072,No,3,9,24,82,120
SLS1969,No,3,8,21,87,119
EZB0925,No,1,5,0,112,120
SRR1521,No,0,11,21,87,119
DAE1219,No,3,12,33,71,119
GYP1321,No,4,7,21,87,119
DBK0284,No,1,0,47,71,119
APR1168,No,3,17,28,71,119
SSS1129,No,6,10,4,99,119
EGF1305,No,4,7,21,87,119
RAH0052,No,2,0,34,82,120
CSB0327,No,1,14,33,71,119
SDL0541,2010-02,1,0,1,4,6
NBB1935,No,5,15,12,87,119
MRH0407,No,0,20,12,87,119
DAC1548,No,3,23,1,91,120
BAT1359,No,4,22,1,91,120
HRT0984,No,2,10,24,82,120
GGM1629,No,8,17,21,72,120
OJP1860,No,3,18,25,72,120
SMK1323,No,4,7,21,87,119
TCP0380,2010-03,0,2,0,10,12
CPD1525,No,0,11,21,87,119
MDK1412,No,3,18,25,72,120
WBP0828,2010-06,1,5,0,22,31
CKM0939,No,2,6,28,82,120
ICB1354,2010-12,2,14,0,64,82
AAC0904,No,1,14,33,71,119
ANH1110,No,6,15,25,72,120
MPF0690,2010-06,2,1,1,26,29
FAM0211,No,5,16,25,72,120
ILJ0929,No,2,6,28,82,120
EAM1308,No,4,7,21,87,119
AKS0662,No,5,16,25,72,120
MCH0620,No,4,22,1,91,120
CMC0816,No,3,23,1,91,120
BRM1080,No,4,21,21,72,120
AOH0883,No,3,8,21,87,119
SMN0397,No,0,0,0,119,119
CWC0006,No,0,0,6,112,120
RAS1982,No,3,8,21,87,119
JFC0075,No,1,11,24,82,120
JMA0540,No,1,13,22,82,120
DSC1741,No,1,10,21,87,119
FKS0069,No,2,6,28,82,120
JRC1963,2010-04,0,2,4,12,17
MAM1293,No,3,17,12,87,119
FWT1586,No,3,23,1,91,120
KES1207,No,1,14,33,71,119
HNP1152,No,3,9,36,71,119
AMB0745,2011-03,0,12,31,59,103
JUP1472,2011-04,4,11,2,93,111
SWB1809,No,6,20,1,91,120
EPJ0445,No,0,0,0,119,119
DDM1065,No,4,21,21,72,120
BCC1259,No,3,14,2,100,119
KQM1769,No,1,11,36,71,119
PFM1795,No,6,20,1,91,120
RPJ1159,2010-10,0,11,11,40,61
RRS0056,2010-12,0,0,23,57,82
RRG1253,No,3,14,2,100,119
PRH0706,No,3,17,28,71,119
QKB1893,No,2,15,2,100,119
DJJ1480,No,5,12,2,100,119
ACH1011,No,2,12,22,82,120
HMK0653,2010-11,3,10,17,39,72
HGG0166,No,1,0,26,91,120
CIS1542,No,0,11,21,87,119
SKE1251,No,3,14,2,100,119
MCS0242,No,0,16,4,99,119
KMN0028,No,0,0,6,112,120
XJB1052,No,4,22,1,91,120
MMO0531,No,1,13,22,82,120
XDG1256,No,3,14,2,100,119
CTH1812,2010-02,0,1,0,5,6
KKS0087,No,1,11,24,82,120
DCS0636,No,3,22,21,72,120
NGB1625,No,8,17,21,72,120
CLL0494,No,2,10,24,82,120
DCV1185,2011-05,5,14,28,71,119
ARF0719,No,2,18,28,71,119
ODB0034,No,0,6,0,112,120
IRN1736,No,1,10,21,87,119
BAG0315,No,3,17,28,71,119
XKB0040,No,0,6,0,112,120
JTS0903,No,6,14,28,71,119
BJG1852,No,3,18,25,72,120
KOL1923,No,5,15,12,87,119
MRW0625,No,4,22,1,91,120
AGH1971,No,3,8,21,87,119
CHP1711,2010-10,2,7,10,43,61
ARP0574,No,0,14,22,82,120
RAV0088,No,1,11,24,82,120
RDB0546,No,3,11,22,82,120
RDC0128,No,1,13,22,82,120
CAD0866,No,5,15,12,87,119
LPL0420,No,5,15,12,87,119
MNM1948,No,5,15,12,87,119
CBP0507,No,1,11,24,82,120
MJR0711,No,2,18,28,71,119
WCN0261,No,2,14,4,99,119
IRH1224,No,3,12,33,71,119
KRM1306,No,4,7,21,87,119
TIR0025,No,0,0,6,112,120
WSK1857,2011-03,1,16,24,61,103
DAH1996,No,0,8,28,82,120
TIH0573,No,0,14,22,82,120
VWM0491,No,3,9,24,82,120
SKN1688,No,2,15,2,100,119
GDD1687,No,2,15,2,100,119
LCW0821,No,3,23,1,91,120
RJS1979,No,3,8,21,87,119
MDN0132,No,0,0,27,91,120
LCS1760,No,1,10,21,87,119
ALM1768,No,3,18,25,72,120
KMG0062,No,2,6,28,82,120
CPC0190,No,3,22,21,72,120
ABL1229,No,3,12,33,71,119
BNS0484,2010-07,0,3,7,24,37
ZDH1266,No,3,14,2,100,119
HYV0848,No,5,12,2,100,119
IYF1060,No,4,21,21,72,120
USM0703,2010-06,1,2,6,21,29
LPS1875,No,3,18,25,72,120
BBR1381,No,4,22,1,91,120
TLW1555,No,0,8,28,82,120
QSG1150,2010-04,0,1,4,13,17
BLW0552,No,3,11,22,82,120
MAF1623,No,8,17,21,72,120
IMR0323,No,1,14,33,71,119
ZRF1980,No,3,8,21,87,119
ANR0502,No,2,10,24,82,120
HGS0888,No,3,8,21,87,119
XFK0050,No,5,1,0,112,120
BSY1451,No,0,12,36,71,119
ARM0333,No,2,13,33,71,119
HCM1717,No,4,16,12,87,119
HEB1313,No,4,7,21,87,119
BZF0651,No,5,16,25,72,120
KST1643,No,4,17,25,72,120
SRC1468,No,5,12,2,100,119
RIP1368,No,4,22,1,91,120
VVG0624,2010-11,2,12,0,55,72
ZVW1475,2010-12,3,10,1,67,81
GCD0863,No,5,15,12,87,119
EBW0553,No,3,11,22,82,120
LJP1584,No,3,23,1,91,120
JIB1258,2010-08,1,6,0,38,43
UMB0108,No,3,11,22,82,120
TJP0616,No,4,22,1,91,120
SBP1176,No,1,19,28,71,119
DQR1670,No,5,7,36,71,119
ZBG0938,No,2,6,28,82,120
HDL1230,No,3,12,33,71,119
RHB1193,No,6,14,28,71,119
DRH1041,No,4,22,1,91,120
MKW1422,No,3,18,25,72,120
NJC0003,No,1,0,0,117,120
BSO0826,No,3,23,1,91,120
UAR0024,No,0,0,6,112,120
PAA0121,No,0,14,22,82,120
SEO0946,No,1,11,24,82,120
HBS1299,No,4,7,21,87,119
BHB0717,No,2,18,28,71,119
UNN0707,No,3,17,28,71,119
KBC1680,No,2,15,2,100,119
BDM1457,No,5,12,2,100,119
CLG0114,No,3,11,22,82,120
DDR1649,2010-10,2,9,16,33,63
IEH0412,No,0,20,12,87,119
TSJ0655,No,5,16,25,72,120
JXN0581,No,1,13,22,82,120
RAH0609,No,2,24,1,91,120
TDC1086,No,4,21,21,72,120
CLD1435,No,3,18,25,72,120
JYC0959,No,3,9,24,82,120
SEL1062,No,4,21,21,72,120
KKP0064,No,0,8,28,82,120
CCB0076,No,0,12,24,82,120
SNO0033,No,0,6,0,112,120
XKB1829,No,5,20,21,72,120
KMM1703,No,2,15,2,100,119
ACS0589,No,1,13,22,82,120
HAL1933,No,5,15,12,87,119
WDT1754,No,1,10,21,87,119
TFW1681,No,2,15,2,100,119
QJH1605,No,8,17,21,72,120
MAG0780,No,2,13,33,71,119
AJS1408,No,5,20,21,72,120
MAW1397,No,5,20,21,72,120
JKB1811,No,6,20,1,91,120
ARV1884,No,1,11,36,71,119
ZUR1449,No,0,12,36,71,119
MAF0293,No,0,12,36,71,119
DOH1483,No,5,12,2,100,119
NOB1015,No,2,12,22,82,120
EOG0433,No,3,8,21,87,119
XAO1684,No,2,15,2,100,119
ZKH0164,No,1,0,26,91,120
LMG0065,No,0,8,28,82,120
HKW1530,No,0,11,21,87,119
IKW0174,No,0,0,1,117,120
JJS0013,No,0,0,6,112,120
IAR0301,No,3,17,28,71,119
AWD1976,No,3,8,21,87,119
BAR1640,No,4,17,25,72,120
VSB1317,2011-02,3,7,14,72,95
JSO1500,No,3,17,12,87,119
AJM0956,No,1,11,24,82,120
DMW1849,No,3,18,25,72,120
CAM1025,No,2,12,22,82,120
HQG0905,No,3,12,33,71,119
JKB1843,2011-05,4,20,21,72,120
HHM1746,No,1,10,21,87,119
ZAR0235,No,0,0,0,119,119
DCK1782,No,3,5,28,82,120
HDW1779,No,3,5,28,82,120
JLC0796,No,1,14,33,71,119
WRH0526,No,1,13,22,82,120
CDG0551,No,3,11,22,82,120
HLL1488,No,3,17,12,87,119
EVF1595,No,3,23,1,91,120
TBE1972,No,3,8,21,87,119
AAM0972,No,3,9,24,82,120
ATD0517,No,0,12,24,82,120
TSH1734,No,4,16,12,87,119
DKC0053,No,0,8,28,82,120
LCR1344,No,1,7,28,82,120
WAH0793,No,1,14,33,71,119
HBH0111,2010-05,0,2,2,14,23
KPM0579,No,0,14,22,82,120
NEP1848,No,3,18,25,72,120
NBL1190,2010-09,3,6,9,37,55
KLW1789,No,6,20,1,91,120
SMW1764,No,1,10,21,87,119
ADH1016,No,2,12,22,82,120
RLM1578,No,3,23,1,91,120
OSS1463,2010-09,2,7,0,46,55
MJA1784,2010-12,1,2,20,57,82
YSH1997,No,0,8,28,82,120
AFC0792,No,1,14,33,71,119
RNC1295,No,3,17,12,87,119
AHN0681,No,8,8,4,99,119
RDW1710,No,4,16,12,87,119
PHP0436,No,0,0,0,119,119
JCK0692,No,0,12,36,71,119
EIW0714,No,2,18,28,71,119
DAD0331,No,2,13,33,71,119
MHM1645,No,4,17,25,72,120
LRF1009,No,2,12,22,82,120
PKF1346,No,1,7,28,82,120
DAL0795,No,1,14,33,71,119
BBB0012,No,0,0,6,112,120
LTB0308,No,2,18,28,71,119
CCR1396,No,5,20,21,72,120
KRS0172,No,0,0,1,117,120
PPB1181,No,1,19,28,71,119
JJP0798,No,1,14,33,71,119
AQC0371,No,0,17,2,100,119
NWH0960,2010-06,1,1,7,19,31
JLD1666,No,5,7,36,71,119
FJP1692,No,2,15,2,100,119
IJM1276,No,3,17,12,87,119
SEC0985,No,2,10,24,82,120
TSB1546,No,0,11,21,87,119
SWM1653,No,4,17,25,72,120
SIS0042,2010-09,1,1,0,52,56
BDC0936,No,2,6,28,82,120
GPS0321,No,2,13,33,71,119
OKH0453,No,0,6,0,112,120
JIT0654,No,5,16,25,72,120
SSS1683,No,2,15,2,100,119
SLC1865,2011-05,2,18,25,72,120
UIS1637,No,4,17,25,72,120
FRM0010,No,0,0,46,72,120
GMC0051,No,0,0,36,82,120
KZM0362,No,1,0,18,100,119
ALH0506,No,1,11,24,82,120
WLN1730,No,4,16,12,87,119
DEB0727,No,2,18,28,71,119
SPB1853,No,3,18,25,72,120
DPK0954,2011-01,0,9,18,59,89
LAS0129,No,1,13,22,82,120
HRC0776,No,2,13,33,71,119
KMK1096,No,6,15,25,72,120
MAW1974,No,3,8,21,87,119
RHD1155,No,3,17,28,71,119
DSB0530,No,1,13,22,82,120
NMF1088,No,4,21,21,72,120
HDA1824,No,5,20,21,72,120
YNO0103,No,1,13,22,82,120
EJO0236,2010-07,0,0,6,30,35
CKB0245,No,1,0,19,99,119
TKH1718,No,4,16,12,87,119
SBN1279,No,3,17,12,87,119
KCG1615,No,8,17,21,72,120
RDT0361,No,1,0,18,100,119
HBS0392,No,0,0,0,119,119
SKW0066,No,2,6,28,82,120
DNF0876,No,3,8,21,87,119
OFS0030,No,0,0,6,112,120
MAP0424,No,0,11,21,87,119
RTH0564,No,2,12,22,82,120
HBP1076,No,4,21,21,72,120
JAC0457,No,0,6,0,112,120
SWC1392,No,5,20,21,72,120
SHC1499,No,3,17,12,87,119
CCC0569,No,0,14,22,82,120
SMB0473,No,2,6,28,82,120
GCS1686,No,2,15,2,100,119
HBF1179,No,1,19,28,71,119
CLZ1937,No,5,15,12,87,119
EAG0633,No,3,22,21,72,120
IAH1755,No,1,10,21,87,119
GIB0314,No,3,17,28,71,119
ACR1045,No,4,22,1,91,120
HJB1444,No,0,12,36,71,119
DCB0446,No,0,0,0,119,119
RSM1133,No,6,10,4,99,119
JMS0859,No,5,15,12,87,119
DQS0807,No,3,12,33,71,119
KCJ1788,No,6,20,1,91,120
GMF0229,No,0,0,0,119,119
MEM0221,No,0,0,1,117,120
CCK1540,No,0,11,21,87,119
QRC1676,No,2,15,2,100,119
RJW0348,No,1,14,33,71,119
DXF1662,2010-11,3,4,20,44,70
CAD0354,No,3,12,33,71,119
HAB1787,No,3,5,28,82,120
SLZ0276,No,1,0,47,71,119
JSH1678,No,2,15,2,100,119
SSS1057,No,4,22,1,91,120
BCS1310,No,4,7,21,87,119
PHG1778,No,3,5,28,82,120
GHM0736,No,3,17,28,71,119
LRB1496,No,3,17,12,87,119
LJH1027,No,2,12,22,82,120
RMP0754,No,1,14,33,71,119
CZY0110,No,3,11,22,82,120
AMH1887,No,1,11,36,71,119
MBM0145,No,0,26,1,91,120
JBR1940,No,5,15,12,87,119
MIB0203,2010-11,3,10,17,39,72
BYV1695,No,2,15,2,100,119
MJK0527,No,1,13,22,82,120
ESM1828,No,5,20,21,72,120
ANS0705,No,3,17,28,71,119
CGW1511,No,3,17,12,87,119
ETW0002,2011-04,0,0,0,0,221
CAC1083,No,4,21,21,72,120
TAL1665,No,5,7,36,71,119
DPR1589,No,3,23,1,91,120
HCP0900,No,3,9,36,71,119
PJC0370,No,5,12,2,100,119
KMO0382,2011-05,4,12,2,100,119
HKR1291,No,3,17,12,87,119
ITM0068,No,2,6,28,82,120
DBB1004,No,1,13,22,82,120
VAC0731,No,2,18,28,71,119
WCR1998,No,0,8,28,82,120
BDH0981,No,2,10,24,82,120
GRS1214,No,1,14,33,71,119
JMM0613,No,4,22,1,91,120
PNA1776,No,3,5,28,82,120
SKC0074,No,2,10,24,82,120
NKM1738,No,1,10,21,87,119
DCA0857,2011-04,3,13,12,82,111
MAM0557,No,3,11,22,82,120
PLL1043,No,4,22,1,91,120
DKS0563,No,2,12,22,82,120
NJJ0434,No,3,8,21,87,119
NCC0454,No,0,6,0,112,120
NHA0054,No,0,12,24,82,120
CJG0897,No,4,21,21,72,120
KKL1481,No,5,12,2,100,119
