CERT5.2 Laid Off Company Relationships Counts for all Users
UBG1493,No,3,13,11,68,91
NAB1673,No,5,6,28,53,91
CNM1208,No,1,12,28,53,91
ACH1831,No,4,14,18,58,94
CKP0630,2010-08,0,8,0,30,41
RCH1216,No,1,12,28,53,91
AAW0952,No,1,8,20,61,94
MDB0351,No,2,10,28,53,91
EHM0340,No,2,11,28,53,91
DPC1618,No,6,13,18,58,94
ACD1174,No,1,15,24,53,91
MGM0539,2010-09,0,6,7,31,49
ITA0159,2011-02,2,14,0,57,79
WAS1823,No,4,14,18,58,94
HST0084,No,1,8,20,61,94
AOP1202,No,1,12,28,53,91
RWP1153,No,3,8,28,53,91
MMR1458,2010-08,0,7,0,33,38
TCL0855,No,4,11,11,68,91
ONB1833,No,4,14,18,58,94
IRP1440,No,2,15,19,58,94
CBW1826,No,4,14,18,58,94
ACC0950,No,1,8,20,61,94
ZAD1345,No,1,6,21,61,94
AWW0718,2010-07,1,4,6,22,33
WCO0020,No,0,0,3,86,94
JKM1790,2010-08,2,5,0,30,41
ILM1441,No,2,15,19,58,94
JIT0356,No,1,0,14,78,91
MMB1967,No,3,7,17,68,91
PBC0077,2010-08,1,3,8,26,41
FAR0102,No,1,10,17,61,94
WCB0806,No,2,10,28,53,91
CNH1896,No,2,12,1,78,91
INC0091,No,0,9,20,61,94
CKL0652,2011-02,3,9,16,46,79
NCM1243,No,2,11,1,78,91
SPH1244,No,2,11,1,78,91
EAH1973,No,3,7,17,68,91
FKH0864,2010-04,1,2,3,12,17
EUN1870,No,2,15,19,58,94
MMC1008,No,0,11,17,61,94
JAT1218,2010-02,0,0,2,3,7
MDS0680,2010-09,0,4,2,44,45
QNB1329,No,1,6,21,61,94
JLC0742,No,1,15,24,53,91
EGM1222,2011-03,1,9,27,45,78
NTV1777,2010-04,0,0,3,13,19
JBR1651,No,2,14,19,58,94
TAJ0023,No,0,0,3,86,94
IDB0843,No,5,9,1,78,91
YIN0342,No,2,11,28,53,91
WZB0733,No,1,15,24,53,91
WMS1274,No,2,14,11,68,91
CEG1467,No,3,10,1,78,91
SLF1195,No,5,11,24,53,91
BDM1204,No,1,12,28,53,91
RMT0496,No,1,8,20,61,94
ZEH0685,2011-04,5,3,3,78,84
CLC1425,No,2,15,19,58,94
MON0700,No,0,11,28,53,91
FAH0134,No,0,21,1,69,94
HUM0973,No,3,7,20,61,94
AST0328,No,1,12,28,53,91
LAD0226,No,0,0,1,89,94
AAC1489,No,3,13,11,68,91
AAR1793,No,5,16,1,69,94
PJB0886,No,3,7,17,68,91
EKR0073,No,0,9,20,61,94
SCH0670,No,4,13,19,58,94
DMJ0222,No,0,0,1,89,94
TBF1107,No,5,12,19,58,94
CLL0306,2010-04,0,1,4,13,17
HPC1941,No,4,12,11,68,91
GAT1343,No,1,6,21,61,94
FCG0693,No,0,11,28,53,91
EJW1544,No,0,10,17,68,91
HND1098,No,5,12,19,58,94
BNT1804,No,5,16,1,69,94
NZL1395,No,3,15,18,58,94
AIH0814,No,3,18,1,69,94
KRC1348,2011-01,0,6,16,45,74
AAL1327,No,3,7,17,68,91
MGS1944,No,4,12,11,68,91
AFN0176,No,0,0,1,89,94
CIM1232,No,2,11,28,53,91
OTE0760,No,1,12,28,53,91
ACH1840,No,4,14,18,58,94
KGD0416,No,4,11,11,68,91
CJL0143,No,0,0,22,69,94
CNM0787,2010-09,0,4,12,31,45
CEM1385,No,3,15,18,58,94
FAM0495,2010-02,0,0,2,4,6
LIB1125,No,4,6,4,81,91
TRB1702,No,1,13,1,78,91
WOM1587,No,3,18,1,69,94
ERR0525,No,0,9,20,61,94
DEB1767,No,4,14,18,58,94
ACB0220,2011-05,0,0,0,89,94
LKB0734,No,1,15,24,53,91
NBH0488,No,2,7,20,61,94
JPK0945,No,1,8,20,61,94
JRC0238,No,0,0,13,81,91
TPO1049,2010-12,2,11,0,50,70
STW0237,No,1,0,12,81,91
STH0353,2010-10,1,4,14,33,50
ORR0813,No,2,10,28,53,91
BWM0175,No,0,0,1,89,94
PGY1112,No,5,12,19,58,94
HNJ1407,No,3,15,18,58,94
TKP1186,No,5,11,24,53,91
CDD1124,No,4,6,4,81,91
LFB0452,No,0,0,0,93,91
WSW1091,2010-02,0,0,1,5,6
RZB0358,No,0,14,1,78,91
FIM0605,2011-04,1,18,1,63,89
ACW0078,No,2,7,20,61,94
BKL0545,No,2,9,17,61,94
CEG1535,No,0,10,17,68,91
VAH1292,2011-05,1,14,11,68,91
CWR0696,No,0,11,28,53,91
AFW1639,No,2,14,19,58,94
RGA1622,No,6,13,18,58,94
MCS1414,No,2,15,19,58,94
CHL0953,No,1,8,20,61,94
WPL0086,No,1,9,20,61,94
IRP1353,No,2,19,1,69,94
CAF0109,No,2,9,17,61,94
MIB1265,2010-03,0,2,0,10,12
GNG1026,No,2,10,17,61,94
CAB1160,No,3,13,24,53,91
JEC1427,No,2,15,19,58,94
MCT0695,No,0,11,28,53,91
ALB1144,No,3,8,28,53,91
WCR1830,No,4,14,18,58,94
TDF0785,No,1,12,28,53,91
MCV1046,No,4,17,1,69,94
RYG0413,No,4,11,11,68,91
ROA0482,No,2,5,21,61,94
JTB0163,No,2,18,1,69,94
GRK0623,No,2,18,1,69,94
JTF0313,No,2,15,24,53,91
NIV1608,2011-03,5,12,15,49,83
DQM0809,No,2,10,28,53,91
REL1335,No,3,13,11,68,91
JRB0759,2011-04,0,12,27,49,84
ZAC0499,No,1,8,20,61,94
CKR1700,No,1,13,1,78,91
PAM0867,No,4,11,11,68,91
XAW0912,No,1,3,0,86,94
BBH1945,No,4,12,11,68,91
JEH0587,No,1,10,17,61,94
NRH0510,No,1,9,20,61,94
KVC1487,No,3,13,11,68,91
HDC0844,No,5,9,1,78,91
JRW1374,No,2,19,1,69,94
WLP0123,No,0,11,17,61,94
IEP0746,No,1,12,28,53,91
KNM0100,No,1,10,17,61,94
CBM1272,No,2,14,11,68,91
ARD0790,No,1,12,28,53,91
DDW0757,No,1,12,28,53,91
MMR0390,No,0,0,15,78,91
HJS0909,No,1,3,0,86,94
MLW1038,No,4,17,1,69,94
WLN0852,No,4,11,11,68,91
CLS1331,No,3,15,18,58,94
LCB1869,2011-03,0,14,18,49,83
TBP0548,No,2,9,17,61,94
HRE1950,No,4,12,11,68,91
KEW0198,2010-07,0,8,6,19,34
BYS0199,No,2,18,18,58,94
WIR1720,No,3,12,11,68,91
CPD0474,No,2,5,21,61,94
DEC1939,No,4,12,11,68,91
GMB0400,No,0,0,0,93,91
OLM1747,No,1,9,17,68,91
XJP1627,No,6,13,18,58,94
NMV0716,No,2,14,24,53,91
VDB0481,No,2,5,21,61,94
DOL0765,No,1,12,28,53,91
ALC0604,No,2,19,1,69,94
FDS1690,No,1,13,1,78,91
JMV1450,No,0,11,28,53,91
IHC0561,2010-09,0,7,7,31,49
PAP1570,No,3,18,1,69,94
HGG0535,No,1,10,17,61,94
VMD0850,No,4,11,11,68,91
BTD1059,No,4,15,18,58,94
VCB1325,No,3,7,17,68,91
BDM0442,No,0,0,0,93,91
OFA1415,No,2,15,19,58,94
LSC1951,No,4,12,11,68,91
HBR1528,No,0,10,17,68,91
SDT0600,No,2,19,1,69,94
KBB1294,No,2,14,11,68,91
JDB1163,2011-01,2,10,18,42,69
JWS0047,No,3,1,0,86,94
GAF0250,No,0,0,13,81,91
AEM0113,No,3,8,17,61,94
NCB0657,No,4,13,19,58,94
MUW0570,No,0,11,17,61,94
KJH0804,No,2,10,28,53,91
DJH0895,No,2,10,17,61,94
AJH0191,No,2,18,18,58,94
ILF0913,No,1,3,0,86,94
HAE0105,No,1,10,17,61,94
AEO1116,No,5,12,19,58,94
JOR1039,No,4,17,1,69,94
OJC0930,2010-09,0,2,11,31,49
RUM0165,No,1,0,21,69,94
EAL1813,2010-06,1,5,0,22,30
RQB0884,No,3,7,17,68,91
HRC0977,No,1,8,20,61,94
FDS0523,No,0,9,20,61,94
LTP0072,No,2,7,20,61,94
SLS1969,No,3,7,17,68,91
EZB0925,No,1,3,0,86,94
SRR1521,No,0,10,17,68,91
DAE1219,No,2,11,28,53,91
GYP1321,No,3,7,17,68,91
DBK0284,No,1,0,39,53,91
APR1168,No,3,13,24,53,91
SSS1129,No,4,6,4,81,91
EGF1305,No,3,7,17,68,91
RAH0052,No,1,0,28,61,94
CSB0327,No,1,12,28,53,91
SDL0541,2010-02,1,0,1,4,6
NBB1935,No,4,12,11,68,91
MRH0407,No,0,16,11,68,91
DAC1548,No,3,18,1,69,94
BAT1359,No,2,19,1,69,94
HRT0984,No,1,8,20,61,94
GGM1629,No,6,13,18,58,94
OJP1860,No,2,15,19,58,94
SMK1323,No,3,7,17,68,91
TCP0380,2010-03,0,2,0,10,12
CPD1525,No,0,10,17,68,91
MDK1412,No,2,15,19,58,94
WBP0828,2010-06,1,5,0,22,30
CKM0939,No,1,6,21,61,94
ICB1354,2010-12,1,12,0,50,70
AAC0904,No,1,12,28,53,91
ANH1110,No,5,12,19,58,94
MPF0690,2010-06,2,1,1,26,29
FAM0211,No,4,13,19,58,94
ILJ0929,No,1,6,21,61,94
EAM1308,No,3,7,17,68,91
AKS0662,No,4,13,19,58,94
MCH0620,No,2,18,1,69,94
CMC0816,No,3,18,1,69,94
BRM1080,No,4,15,18,58,94
AOH0883,No,3,7,17,68,91
SMN0397,No,0,0,0,93,91
CWC0006,No,0,0,3,86,94
RAS1982,No,3,7,17,68,91
JFC0075,No,1,9,20,61,94
JMA0540,No,1,10,17,61,94
DSC1741,No,1,9,17,68,91
FKS0069,No,2,5,21,61,94
JRC1963,2010-04,0,2,4,12,17
MAM1293,No,2,14,11,68,91
FWT1586,No,3,18,1,69,94
KES1207,No,1,12,28,53,91
HNP1152,No,3,8,28,53,91
AMB0745,2011-03,0,10,27,45,78
JUP1472,2011-04,3,9,1,74,84
SWB1809,No,5,16,1,69,94
EPJ0445,No,0,0,0,93,91
DDM1065,No,4,15,18,58,94
BCC1259,No,2,11,1,78,91
KQM1769,No,1,10,28,53,91
PFM1795,No,5,16,1,69,94
RPJ1159,2010-10,0,8,10,33,50
RRS0056,2010-12,0,0,19,44,70
RRG1253,No,2,11,1,78,91
PRH0706,No,2,14,24,53,91
QKB1893,No,2,12,1,78,91
DJJ1480,No,3,10,1,78,91
ACH1011,No,2,10,17,61,94
HMK0653,2010-11,2,9,13,33,61
HGG0166,No,1,0,21,69,94
CIS1542,No,0,10,17,68,91
SKE1251,No,2,11,1,78,91
MCS0242,No,0,9,4,81,91
KMN0028,No,0,0,3,86,94
XJB1052,No,4,17,1,69,94
MMO0531,No,1,10,17,61,94
XDG1256,No,2,11,1,78,91
CTH1812,2010-02,0,1,0,5,6
KKS0087,No,1,9,20,61,94
DCS0636,No,2,18,18,58,94
NGB1625,No,6,13,18,58,94
CLL0494,No,1,8,20,61,94
DCV1185,2011-05,4,11,24,53,91
ARF0719,No,2,14,24,53,91
ODB0034,No,0,3,0,86,94
IRN1736,No,1,9,17,68,91
BAG0315,No,1,15,24,53,91
XKB0040,No,0,3,0,86,94
JTS0903,No,5,11,24,53,91
BJG1852,No,2,15,19,58,94
KOL1923,No,4,12,11,68,91
MRW0625,No,2,18,1,69,94
AGH1971,No,3,7,17,68,91
CHP1711,2010-10,2,6,9,35,50
ARP0574,No,0,11,17,61,94
RAV0088,No,1,9,20,61,94
RDB0546,No,2,9,17,61,94
RDC0128,No,1,10,17,61,94
CAD0866,No,4,11,11,68,91
LPL0420,No,4,11,11,68,91
MNM1948,No,4,12,11,68,91
CBP0507,No,1,9,20,61,94
MJR0711,No,2,14,24,53,91
WCN0261,No,1,9,4,81,91
IRH1224,No,2,11,28,53,91
KRM1306,No,3,7,17,68,91
TIR0025,No,0,0,3,86,94
WSK1857,2011-03,1,14,18,49,83
DAH1996,No,0,7,21,61,94
TIH0573,No,0,11,17,61,94
VWM0491,No,2,7,20,61,94
SKN1688,No,1,13,1,78,91
GDD1687,No,1,13,1,78,91
LCW0821,No,3,18,1,69,94
RJS1979,No,3,7,17,68,91
MDN0132,No,0,0,22,69,94
LCS1760,No,1,9,17,68,91
ALM1768,No,2,15,19,58,94
KMG0062,No,2,5,21,61,94
CPC0190,No,2,18,18,58,94
ABL1229,No,2,11,28,53,91
BNS0484,2010-07,0,3,7,22,34
ZDH1266,No,2,11,1,78,91
HYV0848,No,5,9,1,78,91
IYF1060,No,4,15,18,58,94
USM0703,2010-06,1,2,6,20,29
LPS1875,No,2,15,19,58,94
BBR1381,No,2,19,1,69,94
TLW1555,No,0,7,21,61,94
QSG1150,2010-04,0,1,4,13,17
BLW0552,No,3,8,17,61,94
MAF1623,No,6,13,18,58,94
IMR0323,No,1,12,28,53,91
ZRF1980,No,3,7,17,68,91
ANR0502,No,1,8,20,61,94
HGS0888,No,3,7,17,68,91
XFK0050,No,3,1,0,86,94
BSY1451,No,0,11,28,53,91
ARM0333,No,1,12,28,53,91
HCM1717,No,3,12,11,68,91
HEB1313,No,3,7,17,68,91
BZF0651,No,4,13,19,58,94
KST1643,No,2,14,19,58,94
SRC1468,No,3,10,1,78,91
RIP1368,No,2,19,1,69,94
VVG0624,2010-11,1,10,0,44,61
ZVW1475,2010-12,2,9,1,56,64
GCD0863,No,4,11,11,68,91
EBW0553,No,3,8,17,61,94
LJP1584,No,3,18,1,69,94
JIB1258,2010-08,1,6,0,33,38
UMB0108,No,2,9,17,61,94
TJP0616,No,2,18,1,69,94
SBP1176,No,1,15,24,53,91
DQR1670,No,5,6,28,53,91
ZBG0938,No,1,6,21,61,94
HDL1230,No,2,11,28,53,91
RHB1193,No,5,11,24,53,91
DRH1041,No,4,17,1,69,94
MKW1422,No,2,15,19,58,94
NJC0003,No,0,0,0,90,94
BSO0826,No,3,18,1,69,94
UAR0024,No,0,0,3,86,94
PAA0121,No,0,11,17,61,94
SEO0946,No,1,8,20,61,94
HBS1299,No,3,7,17,68,91
BHB0717,No,2,14,24,53,91
UNN0707,No,2,14,24,53,91
KBC1680,No,1,13,1,78,91
BDM1457,No,3,10,1,78,91
CLG0114,No,3,8,17,61,94
DDR1649,2010-10,1,8,12,28,54
IEH0412,No,0,16,11,68,91
TSJ0655,No,4,13,19,58,94
JXN0581,No,1,10,17,61,94
RAH0609,No,2,19,1,69,94
TDC1086,No,4,15,18,58,94
CLD1435,No,2,15,19,58,94
JYC0959,No,3,7,20,61,94
SEL1062,No,4,15,18,58,94
KKP0064,No,0,7,21,61,94
CCB0076,No,0,9,20,61,94
SNO0033,No,0,3,0,86,94
XKB1829,No,4,14,18,58,94
KMM1703,No,1,13,1,78,91
ACS0589,No,1,10,17,61,94
HAL1933,No,4,12,11,68,91
WDT1754,No,1,9,17,68,91
TFW1681,No,1,13,1,78,91
QJH1605,No,6,13,18,58,94
MAG0780,No,2,11,28,53,91
AJS1408,No,3,15,18,58,94
MAW1397,No,3,15,18,58,94
JKB1811,No,5,16,1,69,94
ARV1884,No,1,10,28,53,91
ZUR1449,No,0,11,28,53,91
MAF0293,No,0,11,28,53,91
DOH1483,No,3,10,1,78,91
NOB1015,No,2,10,17,61,94
EOG0433,No,3,7,17,68,91
XAO1684,No,1,13,1,78,91
ZKH0164,No,1,0,21,69,94
LMG0065,No,0,7,21,61,94
HKW1530,No,0,10,17,68,91
IKW0174,No,0,0,1,89,94
JJS0013,No,0,0,3,86,94
IAR0301,No,2,14,24,53,91
AWD1976,No,3,7,17,68,91
BAR1640,No,2,14,19,58,94
VSB1317,2011-02,2,7,12,57,74
JSO1500,No,3,13,11,68,91
AJM0956,No,1,8,20,61,94
DMW1849,No,2,15,19,58,94
CAM1025,No,2,10,17,61,94
HQG0905,No,2,11,28,53,91
JKB1843,2011-05,3,14,18,58,94
HHM1746,No,1,9,17,68,91
ZAR0235,No,0,0,0,93,91
DCK1782,No,3,4,21,61,94
HDW1779,No,3,4,21,61,94
JLC0796,No,1,12,28,53,91
WRH0526,No,1,10,17,61,94
CDG0551,No,3,8,17,61,94
HLL1488,No,3,13,11,68,91
EVF1595,No,3,18,1,69,94
TBE1972,No,3,7,17,68,91
AAM0972,No,3,7,20,61,94
ATD0517,No,0,9,20,61,94
TSH1734,No,3,12,11,68,91
DKC0053,No,0,7,21,61,94
LCR1344,No,1,6,21,61,94
WAH0793,No,1,12,28,53,91
HBH0111,2010-05,0,2,2,14,23
KPM0579,No,0,11,17,61,94
NEP1848,No,2,15,19,58,94
NBL1190,2010-09,2,5,9,31,45
KLW1789,No,5,16,1,69,94
SMW1764,No,1,9,17,68,91
ADH1016,No,2,10,17,61,94
RLM1578,No,3,18,1,69,94
OSS1463,2010-09,1,7,0,40,45
MJA1784,2010-12,1,2,15,44,70
YSH1997,No,0,7,21,61,94
AFC0792,No,1,12,28,53,91
RNC1295,No,2,14,11,68,91
AHN0681,No,6,4,4,81,91
RDW1710,No,3,12,11,68,91
PHP0436,No,0,0,0,93,91
JCK0692,No,0,11,28,53,91
EIW0714,No,2,14,24,53,91
DAD0331,No,1,12,28,53,91
MHM1645,No,2,14,19,58,94
LRF1009,No,2,10,17,61,94
PKF1346,No,1,6,21,61,94
DAL0795,No,1,12,28,53,91
BBB0012,No,0,0,3,86,94
LTB0308,No,2,14,24,53,91
CCR1396,No,3,15,18,58,94
KRS0172,No,0,0,1,89,94
PPB1181,No,1,15,24,53,91
JJP0798,No,1,12,28,53,91
AQC0371,No,0,14,1,78,91
NWH0960,2010-06,1,1,7,19,30
JLD1666,No,5,6,28,53,91
FJP1692,No,1,13,1,78,91
IJM1276,No,2,14,11,68,91
SEC0985,No,1,8,20,61,94
TSB1546,No,0,10,17,68,91
SWM1653,No,2,14,19,58,94
SIS0042,2010-09,1,1,0,42,49
BDC0936,No,1,6,21,61,94
GPS0321,No,2,11,28,53,91
OKH0453,No,0,3,0,86,94
JIT0654,No,4,13,19,58,94
SSS1683,No,1,13,1,78,91
SLC1865,2011-05,1,15,19,58,94
UIS1637,No,2,14,19,58,94
FRM0010,No,0,0,34,58,94
GMC0051,No,0,0,29,61,94
KZM0362,No,1,0,14,78,91
ALH0506,No,1,9,20,61,94
WLN1730,No,3,12,11,68,91
DEB0727,No,2,15,24,53,91
SPB1853,No,2,15,19,58,94
DPK0954,2011-01,0,6,16,45,74
LAS0129,No,1,10,17,61,94
HRC0776,No,2,11,28,53,91
KMK1096,No,5,12,19,58,94
MAW1974,No,3,7,17,68,91
RHD1155,No,3,13,24,53,91
DSB0530,No,1,10,17,61,94
NMF1088,No,4,15,18,58,94
HDA1824,No,4,14,18,58,94
YNO0103,No,1,10,17,61,94
EJO0236,2010-07,0,0,5,29,33
CKB0245,No,1,0,12,81,91
TKH1718,No,3,12,11,68,91
SBN1279,No,2,14,11,68,91
KCG1615,No,6,13,18,58,94
RDT0361,No,1,0,14,78,91
HBS0392,No,0,0,0,93,91
SKW0066,No,2,5,21,61,94
DNF0876,No,3,7,17,68,91
OFS0030,No,0,0,3,86,94
MAP0424,No,0,10,17,68,91
RTH0564,No,1,10,17,61,94
HBP1076,No,4,15,18,58,94
JAC0457,No,0,3,0,86,94
SWC1392,No,3,15,18,58,94
SHC1499,No,3,13,11,68,91
CCC0569,No,0,11,17,61,94
SMB0473,No,2,5,21,61,94
GCS1686,No,1,13,1,78,91
HBF1179,No,1,15,24,53,91
CLZ1937,No,4,12,11,68,91
EAG0633,No,2,18,18,58,94
IAH1755,No,1,9,17,68,91
GIB0314,No,1,15,24,53,91
ACR1045,No,4,17,1,69,94
HJB1444,No,0,11,28,53,91
DCB0446,No,0,0,0,93,91
RSM1133,No,4,6,4,81,91
JMS0859,No,4,11,11,68,91
DQS0807,No,2,10,28,53,91
KCJ1788,No,5,16,1,69,94
GMF0229,No,0,0,0,93,91
MEM0221,No,0,0,1,89,94
CCK1540,No,0,10,17,68,91
QRC1676,No,1,13,1,78,91
RJW0348,No,1,12,28,53,91
DXF1662,2010-11,3,3,16,35,57
CAD0354,No,2,10,28,53,91
HAB1787,No,3,4,21,61,94
SLZ0276,No,1,0,39,53,91
JSH1678,No,1,13,1,78,91
SSS1057,No,4,17,1,69,94
BCS1310,No,3,7,17,68,91
PHG1778,No,3,4,21,61,94
GHM0736,No,1,15,24,53,91
LRB1496,No,3,13,11,68,91
LJH1027,No,2,10,17,61,94
RMP0754,No,1,12,28,53,91
CZY0110,No,2,9,17,61,94
AMH1887,No,1,10,28,53,91
MBM0145,No,0,21,1,69,94
JBR1940,No,4,12,11,68,91
MIB0203,2010-11,3,9,13,33,61
BYV1695,No,1,13,1,78,91
MJK0527,No,1,10,17,61,94
ESM1828,No,4,14,18,58,94
ANS0705,No,2,14,24,53,91
CGW1511,No,3,13,11,68,91
ETW0002,2011-04,0,0,0,0,174
CAC1083,No,4,15,18,58,94
TAL1665,No,5,6,28,53,91
DPR1589,No,3,18,1,69,94
HCP0900,No,3,8,28,53,91
PJC0370,No,5,9,1,78,91
KMO0382,2011-05,4,9,1,78,91
HKR1291,No,2,14,11,68,91
ITM0068,No,2,5,21,61,94
DBB1004,No,0,11,17,61,94
VAC0731,No,2,15,24,53,91
WCR1998,No,0,7,21,61,94
BDH0981,No,1,8,20,61,94
GRS1214,No,1,12,28,53,91
JMM0613,No,2,18,1,69,94
PNA1776,No,3,4,21,61,94
SKC0074,No,1,8,20,61,94
NKM1738,No,1,9,17,68,91
DCA0857,2011-04,3,10,11,64,84
MAM0557,No,3,8,17,61,94
PLL1043,No,4,17,1,69,94
DKS0563,No,1,10,17,61,94
NJJ0434,No,3,7,17,68,91
NCC0454,No,0,3,0,86,94
NHA0054,No,0,9,20,61,94
CJG0897,No,4,15,18,58,94
KKL1481,No,3,10,1,78,91
